Pseudochromis fuscus	Chromis chromis	Parablennius parvicornis	Anabas testudineus	Helostoma temminckii	Selene dorsalis	Antennarius striatus	Spondyliosoma cantharus	Symphodus melops	Chaenocephalus aceratus	Sebastes norvegicus	Myoxocephalus scorpius	Perca fluviatilis	Lesueurigobius cf. sanzoi	Thunnus albacares	Chatrabus melanurus	Carapus acus	Lamprogrammus exutus	Brotula barbata	Acanthochaenus luetkenii	Rondeletia loricata	Beryx splendens	Neoniphon sammara	Holocentrus rufus	Myripristis jacobus	Monocentris japonica	Lampris guttauts	Regalecus glesne	Gadus morhua	Theragra chalcogramma	Boreogadus saida	Arctogadus glacialis	Merlangius merlangus	Melanogrammus aeglefinus	Pollachius virens	Gadiculus argenteus	Trisopterus minutus	Brosme brosme	Molva molva	Lota lota	Phycis phycis	Phycis blennoides	Malacocephalus occidentalis	Macrourus berglax	Bathygadus melanobranchus	Laemonema laureysi	Mora moro	Trachyrincus murrayi	Trachyrincus scabrus	Muraenolepis marmoratus	Melanonus zugmayeri	Merluccius capensis	Merluccius merluccius	Merluccius polli	Bregmaceros cantori	Stylephorus chordatus	Cyttopsis roseus	Zeus faber	Typhlichthys subterraneus	Percopsis transmontana	Polymixia japonica	Benthosema glaciale	Guentherus altivela	Parasudis fraserbrunneri	Borostomias antarcticus	Osmerus eperlanus
2.93011432081027	2.44391313187237	0.933830927979535	4.10358680031081	5.93585430335115	1.85990908491746	1.80206544706814	7.56439112129774	2.44807438677373	1.76605134151385	4.1085627780097	0.663223930988584	4.24291479212132	1.75390162095928	6.51846517451956	1.10698719954281	0.836854134914558	1.01257322819359	0.862967129293406	1.30088717523741	1.00740420856884	1.14569638179816	1.05507216462097	1.72762659700603	1.45775242860707	1.34691596480502	1.09841232703366	1.09996318900998	6.43195424411784	9.90144426527169	4.9439329209252	3.4636835884543	3.85731884326191	3.38145082258276	3.46313653911039	0.347132156491096	1.30275700416552	1.19891274829765	1.93465681284416	1.47406805944926	1.39657067829195	4.06062621234557	0.985843008780265	3.03867725170001	1.24991129835374	1.48631078626295	1.01586536687748	1.18440393197503	1.22973318698416	1.43607507277022	1.23055689601108	1.09405603600921	1.52911721233295	1.52627118415524	2.57924143616516	2.30140075585033	1.28819977065461	1.57721692389779	1.04681046188212	1.22733739065984	1.11961301316868	3.32293604537089	1.62227331641496	2.04994310471541	2.85704356949863	4.12829060523803
2.97500902144778	2.40092673174058	0.997400704410341	4.15506333839798	6.05699351941333	1.86948546064967	1.72025633119741	7.76114365539488	2.44516570275166	1.72804544701358	3.83738934876522	0.629891142735908	4.19853447840515	1.7007479129952	6.37692515156466	1.13141348493137	0.839397260364992	0.997109430209898	0.824754490338464	1.33051276838196	1.04364741625098	1.14542045872446	1.06830090993651	1.81152416240812	1.43064007050489	1.35927319325981	1.1084275741223	1.02636210536694	6.40168880284645	9.8492783760982	4.86628159851235	3.97364316340369	3.83218893519461	3.36961381767489	3.43407990493421	0.344276322281409	1.2692821242831	1.2417411830352	2.00757305810832	1.42859888623768	1.41563936308018	4.08633293286722	0.942339978684561	3.09828541272591	1.22676699401417	1.46716023195616	1.00244386099292	1.19985262957768	1.24985432233271	1.42881593678634	1.21679974757771	1.13455894322804	1.56655598104253	1.41667647900324	2.44442443012096	2.25912723806524	1.3038087312608	1.50440035238458	1.01913743154828	1.25447616571116	1.09496513626173	3.48621316598535	1.57586269343324	2.09645650699947	2.13870198265092	4.1364841104233
2.82132724796018	2.43814100288393	0.951629867920759	4.18209968716518	6.03885190330297	1.89894996623728	1.87716046753449	7.45745196750225	2.58173930903351	1.75170724928531	3.8206813136542	0.651978380998693	4.31970158354616	1.79112569210115	6.27935457265328	1.1261671767824	0.851155180268352	0.970403974810698	0.889376305772345	1.29532394874793	1.01439349136088	1.1058917332636	1.0802721518882	1.83342586677344	1.44689800580355	1.3341784301977	1.05917165606273	1.04565726406312	6.64938690451865	9.59794523150286	4.8488023972614	3.57883723954604	3.84535251922375	3.37050330728157	3.54461917432253	0.344299076170223	1.29451995079059	1.22903922785081	2.01313471351207	1.51110602553519	1.47885753793374	4.09412413646607	0.950857050867434	2.93167615879979	1.24873840326461	1.47529104620536	1.02531859821733	1.18433976651702	1.24555084784351	1.43810119899642	1.21452953360598	1.07041539816152	1.57355912093841	1.48396282095333	3.2659709793078	2.32622620159109	1.32157213307544	1.58030136605985	1.03978546733475	1.21519285842002	1.08000065053368	3.48387486549355	1.61168027633529	2.07602567730524	3.00385858024913	4.3311333221738
2.9375616598565	2.3210483517367	0.964742512681511	4.15436547144306	6.00151897754108	1.83204151186588	1.81648486971328	7.48530864020246	2.47557864016913	1.72647259780707	3.75702508033205	0.664467258823816	4.20802373187443	1.78271933390001	6.24029203282556	1.09102729363497	0.817814405060516	1.01359778692488	0.864633824715313	1.3446477653596	1.01522283935181	1.14574107925386	1.06366398928547	1.76823648672005	1.41316817651452	1.33811191640076	1.09965924161155	1.05277633365254	6.45521506354408	9.90659554928433	4.78439825317036	3.80873118630277	3.86526830756704	3.45366952702999	3.44917073720758	0.342851820444456	1.32194238661736	1.21344790908473	2.01116930197423	1.44717784692304	1.50005753396142	4.04922496423869	0.955051021290079	2.94077995618483	1.2317344444833	1.52901526829313	1.0302529238457	1.14548405158886	1.28546565449469	1.47742733407152	1.22902530640424	1.07695437876534	1.61097489183562	1.42145641800322	4.34174632342601	2.22160236540738	1.25753200488704	1.48693577819715	1.06891254864786	1.24232952904757	1.06024983680014	3.25077961360665	1.58774508283861	2.09326804772109	2.98907445034551	4.15315201833515
3.07629823472031	2.51681157283916	0.979218482867317	4.09904214462044	5.94338029365085	1.92355020096406	1.73365692796517	7.4170567495508	2.48969084873146	1.74458890333283	3.82823354214608	0.654836163424614	4.2840050482336	1.80688015323896	6.24640914425828	1.13557943205672	0.819595651407776	1.03706703056623	0.852811850833085	1.2912066725481	1.01185169885141	1.11953701609975	1.07594092835701	1.82903712713055	1.41145215842487	1.35584198669356	1.06859249377962	1.06422720630107	6.56631560279832	9.65988436874355	5.01231568218788	3.67741856192366	3.85185671457065	3.49546991868932	3.52779713506472	0.341746012049304	1.28532364265837	1.24665039436028	2.02015191588471	1.44703186073648	1.41099938555471	4.05342051806775	0.921281943288226	2.98318187684149	1.23056819699367	1.48384819568835	1.03207248352485	1.15498677834142	1.23165209351467	1.41293432554481	1.21253627713895	1.1370574868615	1.51540621654699	1.46599295284479	3.05124108704774	2.32144493350718	1.30635183687836	1.44684322071746	1.06423379859739	1.23156191866046	1.09927402459792	3.36142818521472	1.58468935865184	2.05776570423359	1.96360693290668	4.14601792265898
2.96544482646359	2.27072792266687	0.93818196505975	4.27453282743686	6.1017177635679	1.87461240834373	1.82219139169411	7.65552234699816	2.45515288715772	1.75082584586365	3.82817022376178	0.647626540143201	4.29307517169296	1.74668324010246	6.19928165535968	1.12236420193432	0.797448844969788	1.02382603158055	0.890451454199299	1.3060805340602	1.0360940562882	1.11941857028425	1.06461213998482	1.78436045066299	1.41729774697643	1.33765427076277	1.0801071090572	1.06240936883032	6.35156815502811	9.88759396938033	4.9664170129066	3.54329969548136	3.93677186568112	3.40295180603791	3.39738869818848	0.346350760741737	1.28524744471624	1.2838446237629	2.01561253238606	1.45048659019068	1.50046103197205	4.01304554545702	0.967875427454373	3.03832292631398	1.23652995169618	1.47207230834408	1.00292846841046	1.16567467130515	1.21131204629947	1.44794524462899	1.2260076117257	1.07986797853209	1.545149946389	1.41977185109865	4.31189597690207	2.23155415932835	1.28929818583112	1.47452129427925	1.06375646308022	1.25565351551072	1.08436284533775	3.39505207349346	1.62120317713608	1.99465257153923	2.18826635349141	4.06116295658448
3.17636482303817	2.43371713202084	0.96811191710789	4.1131052785947	6.04454112317774	1.83708816294315	1.84420035372573	7.80125368775273	2.59704591758521	1.73915174615572	4.16492157911132	0.654146389678677	4.14692771899485	1.76180558795866	6.25270756370594	1.11086813559975	0.829402323530216	1.01370513149996	0.851941248230568	1.33144910540632	1.00992246599319	1.13650170803754	1.0574036632281	1.8045593466937	1.38811733689562	1.3184489724294	1.05670371097779	1.04632241449598	6.47207657176479	9.80217393225679	4.70885359202645	3.7695793332446	3.98815434677632	3.46698773188905	3.40081594863462	0.337650776857831	1.30380677174811	1.27553014306101	1.95361430673409	1.43083091374246	1.4336251408849	3.99994142793585	0.92379177831762	3.06298890061072	1.24552317565087	1.52243914618255	1.0158295871467	1.16334009477654	1.26541253687271	1.45809541795454	1.21511560129217	1.07094965857578	1.52746913120343	1.38632654795871	2.50781192525038	2.25886964155111	1.25265334595597	1.46896986606742	1.07336850309335	1.23715383052037	1.09075482891625	3.32190551933463	1.54144218069265	1.98422779774001	2.56370086105991	4.11198069619592
3.03323394918781	2.27841889843153	0.936600184887909	4.1378237344059	5.93283431764348	1.81369569937168	1.71948131046689	7.30701990253525	2.57877707280997	1.76412044422425	3.74828770676767	0.644249893005918	4.23327573165681	1.62712263720283	6.19370551145548	1.13804489446471	0.836697460025089	1.02897143922178	0.864998403942226	1.32056534960739	1.02540071376695	1.08566319625378	1.03475899922355	1.79404698377479	1.40730869306587	1.37713296384361	1.10816133496845	1.07593626010632	6.5605861186164	9.94457663522995	4.93872775444007	3.72145245698193	3.90023741475339	3.4916749776812	3.38227764020309	0.345477965889347	1.31003299750935	1.17342363190086	1.98999393778812	1.4716985863093	1.38535734958889	4.10115640678563	0.979355158228028	2.97465481802397	1.24955120812265	1.46848249876871	0.996407352967123	1.18012809310723	1.24118285817642	1.4270617402302	1.19331236532716	1.14623755915025	1.59234505211435	1.47481699011382	2.57011332695862	2.24413961685304	1.27607662182504	1.53556144055508	1.08438546905015	1.24297240947023	1.08596279804361	3.40320826730345	1.57854022074907	1.94667805307994	2.43827648274323	4.18628297230568
2.93567738911683	2.37128274905622	0.958086398658239	4.14508418889253	6.08616474216022	1.91154094188615	1.75865455347861	7.91671901422191	2.42320765980278	1.72083788202383	3.89839457610699	0.631239958337607	4.37709738637564	1.7829983512182	6.13785784135227	1.14092004394898	0.814726325050324	0.999482379981286	0.866809078704522	1.32082683700582	1.03562808450857	1.10928852061745	1.05190146034675	1.79223315437367	1.39435738667708	1.35713532442325	1.04814467708706	1.03799296588863	6.30382273121912	9.57508029591596	4.59962631177096	3.71410957513097	3.73114939147882	3.39714396961999	3.62093404970989	0.344346971436958	1.25916168644935	1.22514382085555	2.00147106194553	1.44176401048909	1.41615308028141	4.16788187869132	0.980356101240795	3.00678326316903	1.25275549132832	1.5248814452065	1.00561178262844	1.18209873919463	1.2569293662037	1.46649341674868	1.24700793528471	1.09829914109594	1.54916653626694	1.52005152701005	2.7919543011747	2.283432743313	1.24673500100544	1.3705433063905	1.04997724608422	1.24429965444131	1.10774067038219	3.29797587749106	1.62010099328027	1.9927283207542	2.59996133950609	3.86154414875026
2.98734580200269	2.36667431284161	0.963342505234685	4.04584150733228	6.08078561496953	1.84542106017803	1.84445381321942	7.65400787948023	2.36946746587937	1.77364638920729	3.87671539806595	0.659408006636927	4.19146534629638	1.71938915091598	6.21662042565954	1.14077113296175	0.814175270821032	0.996168813509498	0.872834627871036	1.31912982912156	1.00944404191859	1.14137860365751	1.06984032500489	1.78052315452745	1.38902834195372	1.31653867696107	1.06912510431735	1.04251526912411	6.43292113986005	9.87096903109727	4.72898311041388	3.92586026888354	3.75110709173092	3.53913442233018	3.3600721426282	0.342713018764355	1.32627397711137	1.20131330537582	2.04161363414812	1.48568894169897	1.4694217475359	4.14390218050633	0.956755636048845	3.07813641321887	1.2745369234081	1.4875282407407	1.01170892129999	1.15622111611071	1.24132569746237	1.42844237819588	1.19948041566386	1.14320294697176	1.5833964230236	1.50403226314737	3.79508183816616	2.19709932327593	1.26595832521336	1.43731593816043	1.10054269599164	1.24235244405671	1.11255133382712	3.18188838487972	1.71393596450576	1.90918711837035	2.23716638287416	4.19281804517585
2.87813115484638	2.43194010377748	0.970506986066939	4.15497437556523	5.89722012818595	1.81931856579108	1.68486604830414	7.71896957998941	2.4118659809949	1.72062647209179	3.65800468837223	0.63827330338505	4.2877258177306	1.85616843982861	6.28418292271617	1.12123314091568	0.853872731443619	1.04610163854919	0.859532818018548	1.36932514787105	1.03527239934802	1.11859455043264	1.05420715813422	1.77499888375217	1.40056239980071	1.3174813250622	1.09304564970069	1.045122494123	6.4980870759868	10.0416588103897	4.8811146723037	3.60596931780632	3.74158773372355	3.53188990902892	3.46855510825546	0.339467579060887	1.2717661715901	1.23420810580632	1.97257809728644	1.45124457751962	1.4549219683421	3.99588215987963	0.979435577675219	3.09040099794904	1.21302917917903	1.467984056123	1.00685346316511	1.14493651577007	1.23070769549099	1.44117845758029	1.22666979961101	1.11111887444593	1.53663353781493	1.40795290961819	2.58224434018119	2.25545886748175	1.3181183521882	1.48061279632751	1.07583145804343	1.2390359133363	1.12637342008116	3.15820856722044	1.58776504233112	2.03287581086945	2.20687579317436	4.36565888478471
2.92794014097163	2.29891664065154	0.927571710321593	4.086644048557	6.07412597217905	1.93437204346237	1.80230722188363	7.66867297849088	2.5512551136149	1.75083708850699	3.97266979703915	0.655261828463253	4.29750235889705	1.82594105086247	6.3134574401784	1.12610465216617	0.846949209982501	0.985576389144684	0.855293017226234	1.29546301110874	1.03885351460604	1.163497193792	1.08025691913811	1.77908718606749	1.42790941212395	1.38655825548284	1.12009988193586	1.0465494259486	6.42764606795468	10.3815355640397	4.86904677802016	3.8003619417483	3.83055513458156	3.50654208358946	3.457942777241	0.341904264069063	1.3115916317641	1.22078489837197	1.99735731014082	1.47488668457837	1.4443243009012	4.09663068830724	0.969959453819983	2.89485532421666	1.23642391409902	1.5367545884901	1.00852229370344	1.18018200106356	1.25198996010705	1.41166868943313	1.21881415516457	1.10589356004439	1.58329337958049	1.58188863296089	2.51798302125004	2.21110969572247	1.25136172062593	1.48230956635944	1.03757677716495	1.25670961490644	1.07852775217976	3.2167618323965	1.64238891221413	1.93915778317744	2.3368556685073	4.04600010183471
3.09237859894664	2.4022256963065	0.9362730047287	4.10529247190425	5.92308519660842	1.87055494124391	1.76311725465123	7.67170469474347	2.58338118840702	1.7595854758576	3.85529497987857	0.639608447060335	4.29166668824819	1.76239592956044	6.20869509137279	1.08856238998343	0.816393220847458	1.06458155869798	0.843255021348419	1.28280155595341	1.03879856751305	1.11516161717677	1.06388336717966	1.80218075603811	1.40230248245392	1.28648279692371	1.06401309214707	1.06562795984837	6.59572236201745	9.58781210296874	4.77680475199496	3.83481402396735	3.94085081451984	3.46298171205531	3.58703320409367	0.341003286404178	1.27392567877238	1.22269570729123	1.99107152868338	1.43291306525293	1.43519946547739	4.10679326303726	0.981792897000474	2.92637208990091	1.23522447340684	1.47572279428827	1.0107915133552	1.14701570635552	1.2318252772364	1.44780580638871	1.20929700393799	1.10228827240151	1.52340162425689	1.44061110104253	4.44465632508131	2.24596074560417	1.2391781700338	1.44478571843443	1.03566718603267	1.23732586656564	1.09023862764689	3.25690153595701	1.55931393401566	1.94841968734031	2.09655788832377	4.2859258201922
2.89332881387319	2.32381903045991	0.970844692181156	4.158336769872	5.88526744650246	1.85816790436353	1.76523754695153	7.57985725683532	2.49942476254021	1.74664815024928	3.80203661348859	0.65574184501008	4.12518938157588	1.73717680199249	6.35414681719743	1.10296548944088	0.824828261247969	1.03198152487078	0.850621415236656	1.28139278016123	1.03838996758012	1.0960704290518	1.0626113240639	1.78797610147305	1.43713473612163	1.34954914196415	1.10023772590867	1.03647397086217	6.40747111615192	9.58465934065427	4.68038053585983	3.55416587338066	3.80205411930291	3.48697631642492	3.42618788018954	0.338597738440242	1.30163347787267	1.2319812174242	1.98270683066208	1.51090014086447	1.39827547584601	4.03838641508074	0.958826261615581	3.0090616432781	1.25565462132969	1.52296138912592	1.01522590230179	1.15670495175533	1.2335039685553	1.42915668021116	1.25349102531346	1.10280924606389	1.54655619264173	1.47675206230946	2.61390604585489	2.2960005658394	1.24747821079398	1.44798284764453	1.02156059784346	1.25079995665337	1.09087266393953	3.19147762272786	1.55895854725984	1.95182909826651	2.65013953246017	3.94922772464108
