Pseudochromis fuscus	Chromis chromis	Parablennius parvicornis	Anabas testudineus	Helostoma temminckii	Selene dorsalis	Antennarius striatus	Spondyliosoma cantharus	Symphodus melops	Chaenocephalus aceratus	Sebastes norvegicus	Myoxocephalus scorpius	Perca fluviatilis	Lesueurigobius cf. sanzoi	Thunnus albacares	Chatrabus melanurus	Carapus acus	Lamprogrammus exutus	Brotula barbata	Acanthochaenus luetkenii	Rondeletia loricata	Beryx splendens	Neoniphon sammara	Holocentrus rufus	Myripristis jacobus	Monocentris japonica	Lampris guttauts	Regalecus glesne	Gadus morhua	Theragra chalcogramma	Boreogadus saida	Arctogadus glacialis	Merlangius merlangus	Melanogrammus aeglefinus	Pollachius virens	Gadiculus argenteus	Trisopterus minutus	Brosme brosme	Molva molva	Lota lota	Phycis phycis	Phycis blennoides	Malacocephalus occidentalis	Macrourus berglax	Bathygadus melanobranchus	Laemonema laureysi	Mora moro	Trachyrincus murrayi	Trachyrincus scabrus	Muraenolepis marmoratus	Melanonus zugmayeri	Merluccius capensis	Merluccius merluccius	Merluccius polli	Bregmaceros cantori	Stylephorus chordatus	Cyttopsis roseus	Zeus faber	Typhlichthys subterraneus	Percopsis transmontana	Polymixia japonica	Benthosema glaciale	Guentherus altivela	Parasudis fraserbrunneri	Borostomias antarcticus	Osmerus eperlanus
5.84844974687304	32.2152865799338	7.96092950337233	51.4951832979864	56.2987870876489	12.8852020704487	17.8901524044602	80.559510649999	19.8651678579965	19.3931737730458	21.7540507953391	8.60699137574111	28.3563460856825	14.5208134896354	47.7755547476291	20.7365299679499	7.20993892885115	4.51047396708397	14.963390328383	11.4082919792408	1.91390876821525	40.609060272648	7.79453401398765	10.5428691998155	5.03771980724544	6.15361207612907	2.87278066180319	4.22945487181111	81.0651863283543	31.2206855053278	41.2387161531592	39.7975734590702	35.8916626180356	30.2476625845332	17.8868349211901	15.9385077680413	4.71574261939608	26.8686560747702	12.5532941676805	24.1497368273598	8.06082186936266	10.3001635392285	14.0258172920349	41.4831103922942	79.4028198936323	16.2936134589797	11.3125676590867	70.028365404737	89.2305716943051	104.553734277349	54.7891878302252	71.4003713005814	98.8653935485473	87.9904426983843	0.298298393909085	10.0775685903554	5.25150415810928	2.90260962995414	34.4139080078187	13.094493775663	19.4695914554473	0.0937833406095141	6.70878186251028	2.73737825985566	16.9173768632056	3.16496671967498
5.83390659176578	32.343411616239	7.97422867795303	51.8476389027282	56.6880476770581	13.0195019672571	18.4282410643864	81.8458060579902	21.4249569911417	19.0292254723546	21.5150302344186	8.57223205518265	29.2890598965463	15.2636126311556	47.0455439755278	20.8050090081722	7.46879470313223	4.47777490155605	15.0079469684301	11.2490107956769	1.9965456020984	38.3092500703887	7.61175641570502	11.0237958052406	4.94488384105186	5.97438200400195	2.94836509156922	4.41302289403575	76.4301394881646	30.0401955550158	41.1077919979157	39.3754963420395	36.3340519823507	29.7769548655586	17.6524718528527	15.5125557182351	4.76899909402989	26.7697640231129	12.0758780815617	23.4997881453392	8.21963867930924	10.210843905998	14.5228213031391	44.2982543883181	77.7477691582233	16.2665595233428	11.370709892	68.7100879693281	88.622500865593	100.927948235792	54.7743454006043	75.1951091116414	97.603299637655	87.3271314140429	0.176694279525097	10.1237337127614	5.3852677493248	2.98317685676153	34.262361854636	13.0046831697678	19.5945464188612	0.0966415780259534	6.62156677649321	2.83195655655633	18.8986627019835	3.20820872586619
6.03235396511853	32.4964575506456	7.83100974903296	51.0175365041455	56.844953252668	12.6868657695644	17.6703154913493	82.9892153322689	20.1336095779512	19.1858180689994	20.7072811490768	8.48599480223024	28.9622600932502	14.0334100767057	48.2437805892544	19.9662230681967	7.14959855673635	4.49843362027712	14.6730686729935	11.5204898543278	2.00869948446306	39.8933852930908	7.81806543276576	10.5470130541514	5.0790088756036	5.97701108309804	2.89734911294449	4.20368061015698	77.2923324027603	30.1156868728562	41.1564998487088	42.2106848883751	35.9862924608755	30.1550135166981	17.9382543587326	15.824467721641	4.7570349279046	25.3903891483898	11.8441972340702	24.0181087588732	8.49117289308384	10.5151581227598	14.6991894810786	42.4231680260614	82.0154387571731	16.2186500990465	11.3351550707991	70.2555977929446	87.8423674866478	102.167611541101	55.792516332159	77.532008604726	97.1589692492487	93.7150804864331	0.232250231029663	10.5046741215671	5.37178893552467	2.96665066134628	34.9088579562262	12.8987716634517	20.1515960605358	0.0955919253965397	6.50976490912083	2.82410521437468	16.0537448501707	3.16197934987268
5.69127635357727	31.8999674531617	7.89234724498805	51.1833584044324	54.716270079389	12.8381053659971	19.257430713208	78.7547838494875	20.5076440163975	18.9660431863618	19.9415213566302	8.68469689089665	28.8033846416609	13.9302036446825	48.5826529390201	20.7240707771268	7.28891892408838	4.43896215244479	15.0037782963814	11.5368208418688	1.93253068949794	37.7544488383534	7.63616823241401	10.5698486795294	5.06703409963594	6.16008249809867	2.9200914092873	4.15122935915309	77.8838899886182	31.0328708991796	39.8023033264653	38.5584784144604	36.219859481765	31.3967503279106	18.2919490217629	15.686320919637	4.84093685541384	27.2980845319244	11.8700526198173	23.732645201312	8.42808188035682	10.5493345038818	13.7590756245547	43.2025337112029	79.6478330140396	16.4107464421658	11.2997922003612	69.2183856606671	91.9677949585445	101.026585045318	55.7511706995748	72.1014574509307	95.0996374585455	93.3790089830764	0.259446493637038	10.6923875105557	5.38180548664447	2.81162813876359	35.6304798200295	13.2396091055822	19.427873550333	0.0923257386969165	6.72476836296009	2.77627952988234	13.6151529928071	3.41469303381138
5.87487814515482	31.9428162911926	7.92946742903236	51.7561754296982	56.0281183463719	13.231994760032	17.3015843325031	84.0698625338824	21.9166958812557	19.1962719313422	19.9492425858357	8.60346349888775	29.1026209169668	14.6639181171475	47.7009832832897	20.3086603093176	7.06919274240129	4.46922365922534	14.9975723765936	11.2249067758169	1.95702006459861	36.4280288342049	7.67755591170141	10.6763453213136	4.90615401044318	6.09204635229349	2.86955297855005	4.1128136270862	78.1794410151185	30.0479157768338	41.2217875183894	40.0957647135293	36.5324740549785	29.8014568289648	18.4004583831945	15.8976440344866	4.78989940959501	25.2990641658904	11.9343082774745	23.4753887803228	7.95533138719486	10.5159952099198	14.4209725435262	43.7361859674733	80.2159313938509	16.4534521176309	11.2451653628817	69.2275527255259	88.985816644756	106.013647791953	55.0991634004867	73.3057316978985	97.1700845221187	94.0163680558367	0.29297373257312	10.5039338355904	5.47260924981535	2.98952200696753	34.056022127556	12.8717222769606	20.1282919722443	0.0947214787338292	6.59768901008517	3.01002286884331	14.6104571783136	3.27264256820708
5.66358997054011	32.3064116252289	8.26765954178201	50.57483653285	57.1669050594305	12.7992644407952	18.6984025412484	83.3556379938505	20.5755392361463	19.2732057173486	20.7973486701955	8.64487712040441	28.5885697205564	15.357264967652	47.3748842847922	20.5483626406731	7.22393300786151	4.59487689840418	14.6376673276867	11.0782626034919	1.89040240810145	37.5948858449701	7.70627466469166	10.7396846832826	4.99943094689566	6.1146519592504	2.85589006639986	4.18746796372524	78.3915402646298	29.0730902228695	41.4598973792532	41.9182998764215	37.4044280660575	31.5440678591358	18.7089881896666	16.0268155750225	4.70302886870173	26.7982907821154	12.0016128373181	23.6118656058108	8.06719714471927	10.6375750541316	14.757662265151	42.3155574379907	78.4367128247213	17.132217172318	11.0721348106533	68.8312158428947	88.2362304544653	103.012860509739	54.0216742807007	71.2619861084751	98.6574807706344	91.2813284274072	0.270856937002827	10.5406790559427	5.18325294465347	2.85420330721951	33.7697399786393	13.0688663165661	19.4498536315745	0.100594382360313	6.62877543457882	2.87701165039311	14.1648104863099	3.05843722109328
5.95743551713374	32.6357276348553	7.81827851522464	52.2776332398486	58.1718854096304	12.8403061050287	18.3464108511161	80.7940982529655	19.906213893944	19.1137937618872	21.0330123315258	8.65440816917322	29.3647279267778	14.1257812582542	47.9247840136928	21.3640394589993	7.28311779751465	4.61892024115068	15.1646364169452	10.9668554089497	1.94695543516182	37.5350144222775	7.62086172240251	11.0327671372711	4.93532629497641	5.96938411016457	2.91096481607469	4.24499834366405	79.6459976895118	29.7550185377201	42.1214226279163	41.8184424626724	36.458701093134	31.0134001748438	17.7618727327999	15.6409456973149	4.64969724622229	26.6583036945397	12.2492574064163	24.1549426060874	7.79282573656352	10.7630846467262	13.6362762024379	41.2203951374965	78.6491952696357	16.8419167126698	11.2875461755147	69.5188488455088	87.1985079141294	104.373654077426	55.2313503552391	70.5340979568643	96.6722494095411	90.8089379747014	0.23602667231722	10.2561338384512	5.39631104945529	2.90530825957509	34.8496667899732	12.9785818754068	19.5412252624744	0.0882341903452298	6.68479045237061	2.78772657876148	17.1082722998247	3.22898565125545
5.73505446399214	32.6634183456746	7.75702459717558	51.5256829934622	55.667639523531	12.8210309303315	18.0342579458088	78.9576309439112	20.6799227770868	18.9962564119658	21.9771440824759	8.53276629446154	29.2261090481302	14.4453658639419	47.8308073853813	20.726493769138	7.40829509543064	4.48491206290564	14.5684571798516	11.8555882712232	1.94193373683443	39.5276764299605	7.55469563238869	10.559036364295	5.06108364745725	6.08078569161275	2.88930662842181	4.20829272373874	76.8413169570913	29.9276068162349	40.0907796464568	41.8792366170369	35.3958495671518	30.8882043008553	18.0523196632713	15.5596486360049	4.77183290678431	26.8956091214165	12.2472747684641	23.7121537206463	7.96525423677526	10.6499984185742	14.0486370198956	42.3132768953344	79.3837009511827	16.6074833873931	11.4365555150848	67.0300352819458	87.8790524936876	102.663494687548	53.851777163198	73.3561948118285	96.3958048032855	89.0609656084063	0.226287068957976	10.2755871970917	5.30495967441524	2.81122978601499	34.3629846882708	13.2159400070598	19.8696109206743	0.0964751329130716	6.63668502404578	2.81094940230002	14.4401698830169	3.24008176118964
5.75152073873234	33.4959409431675	7.8384502024973	51.7458509416294	55.5141990535997	12.7933357050933	17.5387225244342	81.3996188996448	20.9996386707715	18.9725255363642	21.1359786291815	8.64896193279079	29.294763787514	14.6087630477809	47.5065837569098	20.7184449793077	7.30865161963536	4.35488778132652	14.9563223400328	11.908915673304	1.94409885963429	38.9905675371147	7.51958522956048	10.7131074421342	5.09355653588669	6.23895619564625	2.84099665261527	4.15418903626577	78.0729564913027	30.1074045884707	40.8796384281178	44.3970346269288	37.4896951747214	29.9420785578177	17.7940700664762	15.4159182022349	4.69337838521086	25.7104724906515	12.1170823061505	24.0195757292092	8.3104041314374	10.5223279356719	14.577174823552	41.8764971950895	78.1741731645776	16.9794426578197	11.2762974153651	70.370751916909	87.4322626281812	101.989172905875	54.192268583197	73.4474333402767	93.1184710060043	99.3324801896423	0.26035498094512	11.4134922958018	5.05415214165048	2.87853872350857	33.1630449137492	12.9595037080638	19.8754028067751	0.0891233324327141	6.68945156357947	2.77659423032062	18.0794916324355	3.33265552807799
5.77151654660275	32.5778504982428	8.07204074109224	52.2479520762398	55.9112359027398	12.5368054857136	17.3633594026828	81.1620025131044	20.3730631365156	19.2149815361011	22.2004614807645	8.42774169926094	28.3015037578623	14.90780076937	48.8919887963407	20.3128977673991	7.19761656382888	4.51529289125979	15.0210166232516	11.5325227927241	1.96067189557324	37.0765802815909	7.57733296501108	10.7138720472786	5.15357083291622	6.48718033801669	2.93998253635965	4.28443718093559	79.3453924480187	29.7823495241893	42.1651386189677	39.4186666634721	36.2825678915251	30.3519377140006	18.0797989675579	15.4314104834658	4.75280565206163	25.637498123015	12.1115220626392	24.5169236137599	8.51914104565856	10.523833053629	14.0486135510893	43.2769765658152	79.8332718726962	16.6824210302191	11.2412034568115	68.6560311510444	86.6850108727256	101.699806257849	54.3021888617585	72.8887037964048	95.5546194073073	102.241896857618	0.172828688277756	10.0224488013916	5.43180089777099	2.99166255691752	33.1473321561037	12.8618016630732	20.5874371718004	0.0898141756697751	6.99232604539553	2.91916698487528	16.51761154544	3.23826811159988
